CandidateIdentifier,FirstName,MiddleName,LastSurname,SexDescriptor,BirthDate,HispanicLatinoEthnicity,EconomicDisadvantaged,LoginId,GenderDescriptor,PersonId,SourceSystemDescriptor,AidTypeDescriptor1,AidTypeDescriptor2,AidTypeDescriptor3,AidTypeDescriptor4,AidTypeDescriptor5,AidTypeDescriptor6,AidTypeDescriptor7,AidTypeDescriptor8,BeginDate1,BeginDate2,BeginDate3,BeginDate4,BeginDate5,BeginDate6,BeginDate7,BeginDate8,AidAmount1,AidAmount2,AidAmount3,AidAmount4,AidAmount5,AidAmount6,AidAmount7,AidAmount8,AidConditionDescription1,AidConditionDescription2,AidConditionDescription3,AidConditionDescription4,AidConditionDescription5,AidConditionDescription6,AidConditionDescription7,AidConditionDescription8,EndDate1,EndDate2,EndDate3,EndDate4,EndDate5,EndDate6,EndDate7,EndDate8,PellGrantRecipient1,PellGrantRecipient2,PellGrantRecipient3,PellGrantRecipient4,PellGrantRecipient5,PellGrantRecipient6,PellGrantRecipient7,PellGrantRecipient8,RaceDescriptor1
1000003244,Danila,,Krzysztofiak,uri://ed-fi.org/SexDescriptor#Female,1997-06-22,TRUE,FALSE,Danila.Krzysztofiak.1000003244@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,AE914158A2134FD9800F0A19B6B4F108,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003246,Brier,Shea,Di Matteo,uri://ed-fi.org/SexDescriptor#Female,1987-06-30,FALSE,FALSE,Brier.Di Matteo.1000003246@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003248,Denny,E,Checci,uri://ed-fi.org/SexDescriptor#Female,1999-02-04,TRUE,FALSE,Denny.Checci.1000003248@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,C3B8B923739244A0A62EB127EA9CD6A8,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003255,Gleda,Rae,Guppy,uri://ed-fi.org/SexDescriptor#Female,1998-08-21,TRUE,TRUE,Gleda.Guppy.1000003255@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,844C2B933B164F44966D6FA3F79A7EAD,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003256,Delcina,,Mayou,uri://ed-fi.org/SexDescriptor#Female,1999-03-22,TRUE,TRUE,Delcina.Mayou.1000003256@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,3DA97B04F34D4B4C8615185451D9FBFC,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000003264,Staci,,Vauter,uri://ed-fi.org/SexDescriptor#Female,1998-08-09,TRUE,TRUE,Staci.Vauter.1000003264@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,9A6265C232554D5783DA105C157164DB,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003273,Jeni,A,Vanin,uri://ed-fi.org/SexDescriptor#Female,1998-07-30,TRUE,TRUE,Jeni.Vanin.1000003273@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,A4D865775E464C30933AC9A4559A9144,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003275,Kari,,Hancill,uri://ed-fi.org/SexDescriptor#Female,1997-10-10,TRUE,TRUE,Kari.Hancill.1000003275@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,950D1A5DFAD4494685D3A380AC3EB7BF,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,2017-02-23,2017-02-23,2017-08-28,2018-05-24,2017-02-22,,,,5442.0000,1250.0000,1032.3200,1732.0000,6969.0000,,,,NEED BASED,NEED BASED,NEED BASED,OTHER,NEED BASED,,,,2018-05-10,2018-05-10,2018-05-10,2018-07-10,2018-07-10,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,uri://ed-fi.org/RaceDescriptor#White
1000003277,Vinny,,Kauscher,uri://ed-fi.org/SexDescriptor#Female,1999-01-06,TRUE,TRUE,Vinny.Kauscher.1000003277@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,45B0440D9A83452DACAF55BCFD0CD2A8,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003284,Carley,,Kemmet,uri://ed-fi.org/SexDescriptor#Female,1999-01-13,TRUE,TRUE,Carley.Kemmet.1000003284@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,27E364B397014A179F7A60A82095FB19,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003289,Ingaborg,Sarai,Keneford,uri://ed-fi.org/SexDescriptor#Female,1998-04-02,TRUE,TRUE,Ingaborg.Keneford.1000003289@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,B170F532AF87444AB3D55EE575A694B4,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003296,Anna-diana,,Philipard,uri://ed-fi.org/SexDescriptor#Female,1998-11-25,TRUE,TRUE,Anna-diana.Philipard.1000003296@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,6AAD07F9D908495F8F06DE3298DE382F,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003297,Kelsey,Janett,Piquard,uri://ed-fi.org/SexDescriptor#Female,1999-01-12,TRUE,TRUE,Kelsey.Piquard.1000003297@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,B223671E8BE043E88976DD51CFCF9D20,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003307,Fania,Marie,Kean,uri://ed-fi.org/SexDescriptor#Female,1988-05-11,TRUE,TRUE,Fania.Kean.1000003307@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,1CA7348F1289490DAB39D7E0281FAB6B,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,2017-02-23,2017-08-28,2017-06-15,,,,,,1250.0000,1952.3200,4970.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003316,Karlen,L,Blooman,uri://ed-fi.org/SexDescriptor#Female,1994-10-31,TRUE,TRUE,Karlen.Blooman.1000003316@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,1C241203B727453CA40B3D44C16F07D9,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,2017-02-23,2017-08-28,2017-02-22,,,,,,1250.0000,882.3200,5920.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-05-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003317,Kylynn,M,Wakeford,uri://ed-fi.org/SexDescriptor#Female,1996-09-04,TRUE,TRUE,Kylynn.Wakeford.1000003317@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000003325,Angelica,A,Mulvany,uri://ed-fi.org/SexDescriptor#Female,1999-04-06,TRUE,FALSE,Angelica.Mulvany.1000003325@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,DD21A172B9754FE781D642F5CBC72871,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000003334,Matilde,J.,Buffey,uri://ed-fi.org/SexDescriptor#Female,1974-04-22,TRUE,TRUE,Matilde.Buffey.1000003334@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,D7D9D33595F2429C9460B4B70D706C5D,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,,,2018-02-26,2017-03-14,,,,,,,2802.0000,5180.0000,,,,,,,NEED BASED,NEED BASED,,,,,,,2018-05-10,2018-05-10,,,,,,,TRUE,TRUE,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000003335,Shirley,Yazmin,Osipov,uri://ed-fi.org/SexDescriptor#Female,1993-07-08,TRUE,TRUE,Shirley.Osipov.1000003335@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,EBF725D24D5C4C5EA0C08B4E3F64B729,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003338,Di,L,Malins,uri://ed-fi.org/SexDescriptor#Female,1998-12-13,FALSE,FALSE,Di.Malins.1000003338@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,ABAFFC6D54E54037B5AF73E29B796702,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003339,Stephine,A,Bourchier,uri://ed-fi.org/SexDescriptor#Female,1998-08-14,TRUE,TRUE,Stephine.Bourchier.1000003339@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8E56F881AB2846A79D3C51EB51FF8866,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000003344,Shandee,G,Lippi,uri://ed-fi.org/SexDescriptor#Female,1998-03-10,TRUE,TRUE,Shandee.Lippi.1000003344@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0B64CCEE2CC449ABA27B72FBB6ED91C0,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003348,Andrei,,Stonestreet,uri://ed-fi.org/SexDescriptor#Female,1994-08-15,TRUE,TRUE,Andrei.Stonestreet.1000003348@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,1F96B661954C49EBBD9E88785A36105D,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003353,Abigail,,Mellmoth,uri://ed-fi.org/SexDescriptor#Female,1998-10-08,TRUE,TRUE,Abigail.Mellmoth.1000003353@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0DB79026B82C49E282C2DC833BC89153,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,,,,,2017-07-09,2017-02-23,2017-08-16,2018-03-23,,,,,1000.0000,5442.0000,6938.8000,931.6000,,,,,MERIT BASED,OTHER,NOT NEED BASED,NOT NEED BASED,,,,,2018-05-10,2018-05-10,2018-05-10,2018-07-10,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000003357,Elka,M,Albarez,uri://ed-fi.org/SexDescriptor#Female,1977-02-01,TRUE,TRUE,Elka.Albarez.1000003357@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,03CA8F5209D340DF9C467D2E22953616,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003368,Kristel,Marie,Heffron,uri://ed-fi.org/SexDescriptor#Female,1999-07-23,FALSE,TRUE,Kristel.Heffron.1000003368@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,0528323C3CF842B7BA7235A063D35BE2,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003374,Sara,,Burgum,uri://ed-fi.org/SexDescriptor#Female,1994-03-29,TRUE,FALSE,Sara.Burgum.1000003374@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,82250F8F972742CB82E300F3BA2C5D71,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003383,Christi,,Skep,uri://ed-fi.org/SexDescriptor#Female,1977-11-14,TRUE,TRUE,Christi.Skep.1000003383@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,68FAEE8D3B144AD6B11478345696CC08,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,2017-06-01,2017-08-28,2017-07-18,2018-05-02,2017-06-01,,,,5442.0000,2132.3200,6822.0000,105.0000,7400.0000,,,,NEED BASED,NEED BASED,OTHER,OTHER,NEED BASED,,,,2018-05-10,2018-05-10,2018-05-10,2018-07-10,2018-07-10,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,uri://ed-fi.org/RaceDescriptor#White
1000003389,Mei,Christina,Sterley,uri://ed-fi.org/SexDescriptor#Female,1983-12-11,FALSE,TRUE,Mei.Sterley.1000003389@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,9579F4CF294E438EB0522915604451D3,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000003390,Emmy,E,Ozintsev,uri://ed-fi.org/SexDescriptor#Female,1970-02-18,TRUE,TRUE,Emmy.Ozintsev.1000003390@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,223AEA0CA40A4F8BBB6A6E9DF31ABD71,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other Federal Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,,2018-09-25,2017-10-18,2018-02-26,2017-06-01,,,,,1868.0000,1000.0000,1868.0000,8655.0000,,,,,NEED BASED,MERIT BASED,NEED BASED,NEED BASED,,,,,2017-12-14,2018-05-10,2018-05-10,2018-08-17,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#Black - African American
1000003391,Karrie,Aridai,Latey,uri://ed-fi.org/SexDescriptor#Female,1998-02-16,TRUE,TRUE,Karrie.Latey.1000003391@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,C3F5965EE4BB456A8FE9410FF38DE0CD,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003407,Fancy,,Patis,uri://ed-fi.org/SexDescriptor#Female,1991-04-05,TRUE,TRUE,Fancy.Patis.1000003407@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,DB55DF0330184AD18A92E2A49B0DD0D7,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,,2017-08-08,2017-06-01,2018-02-15,,,,,,5442.0000,7192.0600,5000.0000,,,,,,NEED BASED,NEED BASED,NEED BASED,,,,,,2018-05-10,2018-07-10,2018-05-10,,,,,,TRUE,TRUE,TRUE,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003411,Lanie,D,Steele,uri://ed-fi.org/SexDescriptor#Female,1996-02-09,TRUE,FALSE,Lanie.Steele.1000003411@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,73A694F518584C0C8229933E9C9893F5,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000003420,Roxine,,Whye,uri://ed-fi.org/SexDescriptor#Female,1983-11-26,TRUE,FALSE,Roxine.Whye.1000003420@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,9C01445FB34041ECB68861562D3E545B,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003428,Tiff,Marie,Arlott,uri://ed-fi.org/SexDescriptor#Female,1993-11-05,TRUE,TRUE,Tiff.Arlott.1000003428@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,76479CD5834749529C0E7EB9893846FF,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000003431,Indira,,Pedlingham,uri://ed-fi.org/SexDescriptor#Female,1994-12-30,TRUE,TRUE,Indira.Pedlingham.1000003431@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,6DD43F5FF83E480C8EA0D2ADF2A14A8F,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003432,Afton,Miranda,Bluck,uri://ed-fi.org/SexDescriptor#Female,1997-09-20,TRUE,TRUE,Afton.Bluck.1000003432@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,6BA03173F8EB4D24B65674FE20FD7520,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003439,Helenka,,Gleave,uri://ed-fi.org/SexDescriptor#Female,1996-02-01,TRUE,FALSE,Helenka.Gleave.1000003439@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000003454,Morissa,M,Daunter,uri://ed-fi.org/SexDescriptor#Female,1984-03-22,TRUE,FALSE,Morissa.Daunter.1000003454@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,D40457DD3D4E4C08970DBF32E9FAC4B6,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003459,Bibbye,Berenice,Greenig,uri://ed-fi.org/SexDescriptor#Female,1988-11-08,TRUE,TRUE,Bibbye.Greenig.1000003459@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003463,Jolie,E,Seckington,uri://ed-fi.org/SexDescriptor#Female,1992-03-26,FALSE,TRUE,Jolie.Seckington.1000003463@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,8F88E10585D14A1D89B37D355F9F232E,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,,,,2017-11-08,2018-03-23,2017-11-08,2018-03-23,2017-11-08,,,,2722.0000,2722.0000,1125.0000,541.0000,5920.0000,,,,NEED BASED,NEED BASED,MERIT BASED,OTHER,NEED BASED,,,,2018-05-10,2018-08-17,2018-05-10,2018-08-17,2018-08-17,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,uri://ed-fi.org/RaceDescriptor#White
1000003464,Linea,,Faireclough,uri://ed-fi.org/SexDescriptor#Female,1991-08-05,TRUE,TRUE,Linea.Faireclough.1000003464@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,F257783FD31F4C538B05890475353563,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003473,Florenza,,Hadley,uri://ed-fi.org/SexDescriptor#Female,1991-07-15,TRUE,TRUE,Florenza.Hadley.1000003473@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,11B35AAD39B3409481B7186F3A644237,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#Asian
1000003476,Alexa,L,Harcombe,uri://ed-fi.org/SexDescriptor#Female,1994-06-25,TRUE,TRUE,Alexa.Harcombe.1000003476@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,2DE0F80DC9164A7CB9C9F89EAA0477BE,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Scholarships,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,,2018-09-12,2017-10-16,2017-01-05,2018-02-15,,,,,1000.0000,1000.0000,7400.0000,5000.0000,,,,,NEED BASED,MERIT BASED,NEED BASED,NEED BASED,,,,,2018-05-10,2018-05-10,2018-07-10,2018-05-10,,,,,TRUE,TRUE,TRUE,TRUE,,,,,uri://ed-fi.org/RaceDescriptor#White
1000003491,Ashley,Steven,Perdue,uri://ed-fi.org/SexDescriptor#Male,1992-03-10,TRUE,TRUE,Ashley.Perdue.1000003491@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000003495,Leda,A,Pidduck,uri://ed-fi.org/SexDescriptor#Female,1997-11-08,TRUE,TRUE,Leda.Pidduck.1000003495@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,35B5B13C2A274416934309720066E60C,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://tpdm.ed-fi.org/RaceDescriptor#Hispanic/Latino
1000003504,Constancy,E,Jerrand,uri://ed-fi.org/SexDescriptor#Female,1999-03-29,TRUE,TRUE,Constancy.Jerrand.1000003504@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,AA68A80D7ACA438C843817D445DA4AA8,uri://ed-fi.org/SourceSystemDescriptor#State,uri://tpdm.ed-fi.org/AidTypeDescriptor#Federal Subsidized Loans,uri://tpdm.ed-fi.org/AidTypeDescriptor#Institutional Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#Other,uri://tpdm.ed-fi.org/AidTypeDescriptor#Pell Grants,uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,,,,2017-02-23,2018-09-12,2018-03-23,2017-02-22,2018-02-15,,,,5442.0000,1000.0000,1732.0000,7400.0000,5000.0000,,,,NEED BASED,NEED BASED,OTHER,NEED BASED,NEED BASED,,,,2018-05-10,2018-05-10,2018-07-10,2018-07-10,2018-05-10,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,,,uri://ed-fi.org/RaceDescriptor#White
1000003505,Bethanne,N,Parfitt,uri://ed-fi.org/SexDescriptor#Female,1999-07-13,TRUE,FALSE,Bethanne.Parfitt.1000003505@univ.edu,uri://tpdm.ed-fi.org/GenderDescriptor#Female,5CA3686EE44C4E92B3195A12B1940795,uri://ed-fi.org/SourceSystemDescriptor#State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uri://ed-fi.org/RaceDescriptor#White
